Submission Date,Property ID,Built,Street Address,SQFT,Auditor,Auditor Phone,Audit Company,Audit Date,Window Type,Window Shading Type,Attic Insulation Type,Average R Value,Open Chase,Cooling System,Condenser Mfg Date ,EER ,Heating system,Heat Fuel Type,Furnace Mfg Date ,AFUE ,Duct Leakage (CFM),Duct  Leakage  (%),Duct System Type,Power Partner Participant,Cooling System2,Condenser Mfg Date 2,EER 2,Heating System2,Heat Fuel Type2,Furnace Mfg Date 2,AFUE 2,Pressure Leakage 2 (CFM),Leakage 2 (%),Duct System 2  Type,Door Weather Stripped,Attic Hatches Weather Stripped,Plumbing Penetrations Sealed,Water Heater Type,Toilet Type
03/23/2016 12:00:00 AM,257940,1982," 1307   Blakeney LN Austin, TX, 78753",1158,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,03/23/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,13.26597582,No chases in residence.,CentralAir,2007,11.5,Central,Gas,post-06,80,238 CFM,23.80%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,"1 Low efficiency toilet(s), 1 High efficiency toilet(s)"
12/23/2015 12:00:00 AM,257950,1982," 1411   Blakeney LN Austin, TX, 78753",1158,Kurt Kunkle,(512) 879-3567,Austin Auditors,12/23/2015 12:00:00 AM,Single Pane Windows Installed ,Tree providing shading. ,LF- Fiberglass & Insulsafe,14.4020725388601,No chases in residence.,CentralAir,2001,9,Central,Gas,90-05,80,245 CFM,24.50%,Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
05/11/2016 12:00:00 AM,235386,1960," 7609   Carriage DR Unit A Austin, TX, 78752",1160,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,05/11/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Trees providing shading. ",LF- Cellulose,24.5,No chases in residence.,CentralAir,2012,11.5,Central,Gas,post-06,80, CFM,> 80 %,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
11/03/2015 12:00:00 AM,342611,1995," 9712   Sugar Hill DR Unit A Austin, TX, 78748",1160,Chad Roesch,(512) 636-9728,A-1 Energy Audits,11/03/2015 12:00:00 AM,Double Pane Windows Installed ,trees providing shading. ,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,CentralAir,1995,9,Heat Pump,Electric,90-05,60,144 CFM,18.00%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,Electric,3 High efficiency toilet(s)
11/03/2015 12:00:00 AM,486296,1995," 9702   Sugar Hill  DR Unit A Austin, TX, 78748",1160,Chad Roesch,(512) 636-9728,A-1 Energy Audits,11/03/2015 12:00:00 AM,Double Pane Windows Installed ,trees providing shading. ,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,CentralAir,1995,9,Heat Pump,Electric,90-05,60,136 CFM,17.00%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,3 High efficiency toilet(s)
11/03/2015 12:00:00 AM,486296,1995," 9702   Sugar Hill DR Austin, TX, 78748",1160,Chad Roesch,(512) 636-9728,A-1 Energy Audits,11/03/2015 12:00:00 AM,Double Pane Windows Installed ,trees providing shading. ,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,CentralAir,1995,9,Heat Pump,Electric,90-05,60,129 CFM,16.10%,Mylar Flex  ,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,3 High efficiency toilet(s)
01/05/2016 12:00:00 AM,711067,1955," 2001   Pasadena DR Austin, TX, 78757",1160,Kurt Kunkle,(512) 879-3567,Austin Auditors,01/05/2016 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ",Trees providing shading. ,LF- Fiberglass & Insulsafe,22,No chases in residence.,CentralAir,1998,9,Central,Gas,90-05,80,64 CFM,6.40%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,1 High efficiency toilet(s)
12/08/2016 12:00:00 AM,332966,1974," 7002    Windrift  WAY Austin, TX, 78745",1161,Coby Sackett,(512) 466-7679,Earth Energy Audits,12/08/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Tree Cover  providing shading. ",LF- Cellulose,30.8493360572012,No chases in residence.,CentralAir,1994,9,Heat Pump,Electric,90-05,60,155 CFM,19.40%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetrations are sealed,Electric,2 High efficiency toilet(s)
03/02/2016 12:00:00 AM,248378,1981," 8110   BAYWOOD DR Unit B Austin, TX, 78759",1162,Vance Acker,(512) 922-7522,Green Leaf Energy,03/02/2016 12:00:00 AM,Single Pane Windows Installed ,,LF- Rockwool,23.2,No chases in residence.,CentralAir,1995,9,Central,Electric,90-05,60,190 CFM,15.80%,Mylar Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
10/11/2016 12:00:00 AM,285799,1997," 14708   Varrelman ST Austin, TX, 78725",1162,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,10/11/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,26.4,No chases in residence.,CentralAir,1997,9,Central,Gas,90-05,80,225 CFM,28.10%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
10/08/2016 12:00:00 AM,745514,1938," 908   Romeria DR Unit A Austin, TX, 78757",1162,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,10/08/2016 12:00:00 AM,Single Pane Windows Installed ,Trees providing shading. ,LF- Cellulose,14,No chases in residence.,CentralAir,2001,9,Central,Gas,90-05,80,300 CFM,37.50%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
05/10/2016 12:00:00 AM,339625,1983," 8401   Cockney DR Austin, TX, 78748",1163,Kurt Kunkle,(512) 879-3567,Austin Auditors,05/10/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,8.8,No chases in residence.,CentralAir,1983,8,Central,Gas,pre-90,60,304 CFM,30.40%,Mylar Flex  ,Yes,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,"1 Low efficiency toilet(s), 1 High efficiency toilet(s)"
06/06/2016 12:00:00 AM,197510,1930," 2106 E 12th ST Austin, TX, 78702",1164,Coby Sackett,(512) 466-7679,Earth Energy Audits,06/06/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Tree Cover  providing shading. ,Batts- Fiberglass,32,No chases in residence.,CentralAir,2010,11.5,Central,Gas,post-06,80,188 CFM,18.80%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetrations are sealed,NaturalGas,2 High efficiency toilet(s)
07/06/2016 12:00:00 AM,207830,1966," 4903   Russet Hill DR Austin, TX, 78723",1164,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,07/06/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Cellulose,22.75,No chases in residence.,CentralAir,2007,11.5,Central,Electric,Unknown,80,87 CFM,7.20%,Mylar Flex  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
02/26/2016 12:00:00 AM,449978,2005," 54   Rainey ST Unit 1009 Austin, TX, 78701",1164,Chad Roesch,(512) 636-9728,A-1 Energy Audits,02/26/2016 12:00:00 AM,Low E Windows Installed ,,No Access,0,No chases in residence.,CentralAir,2005,11.5,Central,Electric,90-05,60, CFM,> 80 %,Mylar Flex  ,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
09/02/2016 12:00:00 AM,501818,1959," 11408   Tedford ST Austin, TX, 78753",1164,Kurt Kunkle,(512) 879-3567,Austin Auditors,09/02/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Trees providing shading. ",LF- Rockwool,8.7,No chases in residence.,Window Unit,,8,None,Electric,Unknown,60,N/A,N/A,No duct system,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,1 High efficiency toilet(s)
07/05/2016 12:00:00 AM,719539,2005," 54   Rainey ST Unit 318 Austin, TX, 78701",1164,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,07/05/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Awnings providing shading. ,No Access,26,No chases in residence.,CentralAir,2005,11.5,Central,Electric,90-05,80, CFM,> 80 %,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
05/17/2016 12:00:00 AM,719639,2005," 54   Rainey ST Unit 721 Austin, TX, 78701",1164,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,05/17/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Awnings providing shading. ,No Access,26,No chases in residence.,CentralAir,,8,Central,Electric,90-05,80,90 CFM,11.30%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
10/17/2016 12:00:00 AM,719650,2005," 54   Rainey ST Unit 807 Austin, TX, 78701",1164,Chad Roesch,(512) 636-9728,A-1 Energy Audits,10/17/2016 12:00:00 AM,Low E Windows Installed ,buildings providing shading. ,No Access,0,Insulate and/or seal open building chases.,CentralAir,2005,11.5,Other,Electric,90-05,60,153 CFM,15.30%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
09/23/2016 12:00:00 AM,719657,2005," 54   Rainey ST Unit 814 Austin, TX, 78701",1164,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,09/23/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Awnings providing shading. ,No Access,26,No chases in residence.,CentralAir,,8,Central,Electric,90-05,80,83 CFM,10.40%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
04/20/2016 12:00:00 AM,143286,2003," 2001   Rain Water DR Austin, TX, 78734",1166,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,04/20/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Solar Screens, Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,28.6,No chases in residence.,CentralAir,2003,9,Central,Electric,90-05,80,88 CFM,8.80%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
05/23/2016 12:00:00 AM,128505,1984," 3845    RANCH RD 2222 H 1   Austin, TX, 78731",1167,Roland Huettel,(512) 784-3429,$99 Add-An-Audit by eco.inspections,05/23/2016 12:00:00 AM,Double Pane Windows Installed ,Solar Screens providing shading. ,LF- Fiberglass & Insulsafe,30.8,No chases in residence.,CentralAir,2002,9,Heat Pump,Gas,90-05,80,167 CFM,20.90%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,"2 Low efficiency toilet(s), 1 High efficiency toilet(s)"
07/15/2016 12:00:00 AM,556919,2004," 11910   JOHNNY WEISMULLER  LN Austin, TX, 78748",1167,Vance Acker,(512) 922-7522,Green Leaf Energy,07/15/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",,LF- Fiberglass & Insulsafe,28.6,No chases in residence.,CentralAir,2004,9,Central,Gas,90-05,80,125 CFM,15.60%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 Low efficiency toilet(s)
04/18/2016 12:00:00 AM,209259,1947," 3509   Werner AVE Austin, TX, 78722",1168,Chad Roesch,(512) 636-9728,A-1 Energy Audits,04/18/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",trees providing shading. ,LF- Fiberglass & Insulsafe,29.7,No chases in residence.,CentralAir,2015,11.5,Central,Gas,post-06,80,169 CFM,14.10%,Sheet Metal,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
08/18/2016 12:00:00 AM,100353,1984," 1809   Ford ST Unit A Austin, TX, 78704",1169,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,08/18/2016 12:00:00 AM,Double Pane Windows Installed ,"Awnings, Trees providing shading. ",LF- Rockwool,14.9747162022703,Insulate and/or seal open building chases.,HeatPump,2012,11.5,Heat Pump,Electric,post-06,80,267 CFM,22.30%,Mylar Flex  Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
08/18/2016 12:00:00 AM,100353,1984," 1809   Ford ST Unit B Austin, TX, 78704",1169,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,08/18/2016 12:00:00 AM,Double Pane Windows Installed ,"Awnings, Trees providing shading. ",LF- Rockwool,14.9747162022703,Insulate and/or seal open building chases.,HeatPump,2012,11.5,Heat Pump,Electric,post-06,80,278 CFM,23.20%,Mylar Flex  Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
02/19/2016 12:00:00 AM,496643,1983," 7211   Lakewood DR Unit 121 Austin, TX, 78750",1169,Kurt Kunkle,(512) 879-3567,Austin Auditors,02/19/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,30.8,No chases in residence.,HeatPump,2006,11.5,Heat Pump,Electric,post-06,60,198 CFM,16.50%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
02/11/2016 12:00:00 AM,199196,2004," 4809   Delores AVE Austin, TX, 78721",1170,Chad Roesch,(512) 636-9728,A-1 Energy Audits,02/11/2016 12:00:00 AM,Low E Windows Installed ,trees and porch providing shading. ,LF- Cellulose,29.75,No chases in residence.,CentralAir,2004,9,Central,Gas,90-05,80,126 CFM,15.80%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
07/27/2016 12:00:00 AM,214955,1946," 708   KEASBEY   Austin, TX, 78751",1170,Vance Acker,(512) 922-7522,Green Leaf Energy,07/27/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Awnings providing shading. ,LF- Fiberglass & Insulsafe,22,No chases in residence.,CentralAir,2005,11.5,Central,Gas,90-05,80,145 CFM,18.10%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,2 Low efficiency toilet(s)
07/29/2016 12:00:00 AM,223493,1961," 6203   Hickman AVE Austin, TX, 78723",1170,Rob Scott,(512) 986-7045,Green Collar Operations,07/29/2016 12:00:00 AM,"Single Pane, Double Pane Windows Installed ",,LF- Fiberglass & Insulsafe,39.6,No chases in residence.,CentralAir,2015,11.5,Central,Electric,Unknown,60,192 CFM,19.20%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetrations are sealed,Renewable,1 High efficiency toilet(s)
11/03/2016 12:00:00 AM,225722,1958," 1306   Glenwood DR Austin, TX, 78723",1170,Chad Roesch,(512) 636-9728,A-1 Energy Audits,11/03/2016 12:00:00 AM,Double Pane Windows Installed ,trees providing shading. ,LF- Fiberglass & Insulsafe,13.2,Insulate and/or seal open building chases.,CentralAir,2015,11.5,Central,Gas,post-06,80,176 CFM,17.60%,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,1 High efficiency toilet(s)
09/07/2016 12:00:00 AM,317164,1960," 5006   Majestic  DR Austin, TX, 78745",1170,Coby Sackett,(512) 584-9990,Axis Green Services ,09/07/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Tree Cover  providing shading. ",LF- Fiberglass & Insulsafe,11,No chases in residence.,CentralAir,2007,11.5,Central,Gas,90-05,80,330 CFM,33.00%,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetrations are sealed,NaturalGas,1 High efficiency toilet(s)
06/16/2016 12:00:00 AM,335252,1974," 4414   Dovemeadow DR Austin, TX, 78744",1170,Mitchell Young,(512) 535-6815,"Aspen Environmental, Inc.",06/16/2016 12:00:00 AM,Single Pane Windows Installed ,,Batts- Fiberglass,28.5538461538461,No chases in residence.,HeatPump,2006,11.5,Heat Pump,Electric,post-06,80,140 CFM,23.30%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,Electric,2 High efficiency toilet(s)
05/16/2016 12:00:00 AM,501855,1955," 11408   Hunters LN Austin, TX, 78753",1170,Kurt Kunkle,(512) 879-3567,Austin Auditors,05/16/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,26.4,No chases in residence.,HeatPump,2010,11.5,Heat Pump,Electric,post-06,60,302 CFM,30.20%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
09/14/2016 12:00:00 AM,721427,2005," 1201   Grove BLVD Unit 2201 Austin, TX, 78741",1170,Kurt Kunkle,(512) 879-3567,Austin Auditors,09/14/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Trees providing shading. ,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,HeatPump,2016,11.5,Heat Pump,Electric,post-06,60,279 CFM,27.90%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
10/26/2016 12:00:00 AM,721434,2005," 1201    Grove  BLVD Unit 2304 Austin, TX, 78741",1170,Coby Sackett,(512) 466-7679,Earth Energy Audits,10/26/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Tree Cover  providing shading. ,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,CentralAir,2016,11.5,Central,Electric,post-06,60, CFM,> 80 %,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetrations are sealed,Electric,2 High efficiency toilet(s)
04/15/2016 12:00:00 AM,739507,1949," 800   Brazos  ST Unit 1201 Austin, TX, 78701",1170,Coby Sackett,(512) 466-7679,Earth Energy Audits,04/15/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",,No Access,11,No chases in residence.,CentralAir,2005,11.5,Central,Electric,90-05,60,81 CFM,10.10%,Duct Board  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,Electric,2 High efficiency toilet(s)
11/29/2016 12:00:00 AM,106663,1981," 1502 W 5th ST Austin, TX, 78703",1171,Kurt Kunkle,(512) 879-3567,Austin Auditors,11/29/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Trees providing shading. ,No Insulation,0,No chases in residence.,HeatPump,,8,Heat Pump,Electric,90-05,60,229 CFM,28.60%,Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
07/29/2016 12:00:00 AM,329523,1984," 3825    Arrow  DR Austin, TX, 78749",1171,Coby Sackett,(512) 466-7679,Earth Energy Audits,07/29/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Tree Cover  providing shading. ",LF- Rockwool,27.3654995730145,No chases in residence.,CentralAir,2012,11.5,Central,Gas,post-06,80,204 CFM,20.40%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
10/28/2016 12:00:00 AM,483800,1982," 7321   Rhett Place   Austin, TX, 78744",1172,Kurt Kunkle,(512) 879-3567,Austin Auditors,10/28/2016 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ",Trees providing shading. ,Batts- Fiberglass,20.15426621,No chases in residence.,CentralAir,,8,Central,Gas,pre-90,60,190 CFM,19.00%,Mylar Flex  Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,1 High efficiency toilet(s)
